participant_id,survey_source,topic,state,year,state_year_topic,perception,owner_party,own_013,cond1_z,cond2_z,condition_index_z,net_gub_approve_z,condition_1,condition_2,pid,gub_copartisan,owning_party_governor,copartisan_owned_governor,ideo3,white,black,male,bachelors,age_group,weight
kff16100593,kff16_aca,ACA,ND,2016,ND_2016_ACA,0,D,0,0.49802742,0.51299891,0.687933006,2.210044529,enroll_pct_of_uninsured2010,premium,1,0,0,0,3,0,1,1,1,2,0.454285077
kff16100604,kff16_aca,ACA,MS,2016,MS_2016_ACA,1,D,0,-0.476914606,0.985089136,0.345777376,0.838263678,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,0,0,0,0,2,0.526557703
kff16100609,kff16_aca,ACA,OK,2016,OK_2016_ACA,0,D,0,-0.448477351,0.735159016,0.195066908,NA,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,0,0,0,1,2,0.712401598
kff16100610,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,2,1,0,0,0,2,0.805323546
kff16100621,kff16_aca,ACA,NE,2016,NE_2016_ACA,1,D,1,1.164894659,0.494485568,1.129092679,0.540720551,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,0,1,3,0.340713808
kff16100627,kff16_aca,ACA,LA,2016,LA_2016_ACA,1,D,2,0.014052687,0.300095475,0.213755945,-1.674739108,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,1,0,1,1,3,0.578181007
kff16100635,kff16_aca,ACA,OH,2016,OH_2016_ACA,0,D,0,-0.715523442,1.086912518,0.252704401,0.977698853,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,0,1,3,0.36136313
kff16100637,kff16_aca,ACA,OR,2016,OR_2016_ACA,0,D,3,-0.325605362,1.031372491,0.480225379,-0.353127875,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,1,0,0,1,3,0.474934399
kff16100639,kff16_aca,ACA,OH,2016,OH_2016_ACA,0,D,0,-0.715523442,1.086912518,0.252704401,0.977698853,enroll_pct_of_uninsured2010,premium,2,0,0,0,3,1,0,0,1,3,0.268441182
kff16100641,kff16_aca,ACA,MS,2016,MS_2016_ACA,1,D,0,-0.476914606,0.985089136,0.345777376,0.838263678,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,1,1,3,0.423311095
kff16100642,kff16_aca,ACA,AR,2016,AR_2016_ACA,0,D,0,-0.920349128,0.809212385,-0.075620813,1.331313704,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,0,0,3,1.135712693
kff16100643,kff16_aca,ACA,WA,2016,WA_2016_ACA,1,D,2,-0.428100678,1.281302611,0.580544495,-0.806315154,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,1,0,0,1,3,0.268441182
kff16100645,kff16_aca,ACA,PA,2016,PA_2016_ACA,1,D,2,0.579446329,1.160965887,1.184229304,-0.788020096,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,0,1,3,0.268441182
kff16100650,kff16_aca,ACA,RI,2016,RI_2016_ACA,1,D,3,0.044456211,1.133195873,0.801310227,-2.33550213,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,1,1,3,0.268441182
kff16100654,kff16_aca,ACA,SC,2016,SC_2016_ACA,0,D,0,0.171257937,0.781442372,0.64824621,0.402181347,enroll_pct_of_uninsured2010,premium,2,0,0,0,3,1,0,0,0,3,1.899737596
kff16100655,kff16_aca,ACA,RI,2016,RI_2016_ACA,0,D,3,0.044456211,1.133195873,0.801310227,-2.33550213,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,1,0,3,0.929219476
kff16100664,kff16_aca,ACA,WI,2016,WI_2016_ACA,1,D,0,1.381829296,0.614822292,1.358582351,-0.992128376,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,0,1,3,0.412986434
kff16100667,kff16_aca,ACA,KS,2016,KS_2016_ACA,1,D,0,-0.061287127,1.123939202,0.72306073,-3.121910033,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,1,1,3,0.309739825
kff16100690,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,2,1,0,1,0,3,1.156362015
kff16100691,kff16_aca,ACA,TN,2016,TN_2016_ACA,1,D,0,0.22935715,0.911035767,0.775957959,1.10344511,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,0,0,2,1.269933284
kff16100697,kff16_aca,ACA,MO,2016,MO_2016_ACA,1,D,2,0.802067935,0.661105648,0.995587722,-0.371220639,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,0,0,0,1,3,1.58999777
kff16100701,kff16_aca,ACA,OK,2016,OK_2016_ACA,1,D,0,-0.448477351,0.735159016,0.195066908,NA,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,0,0,0,1,2,0.671102955
kff16100712,kff16_aca,ACA,OR,2016,OR_2016_ACA,0,D,3,-0.325605362,1.031372491,0.480225379,-0.353127875,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,0,1,1,0,3,0.836297529
kff16100716,kff16_aca,ACA,MT,2016,MT_2016_ACA,1,D,2,0.567147151,0.587052279,0.785352329,0.91473824,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,0,1,0,0,3,0.289090504
kff16100719,kff16_aca,ACA,ND,2016,ND_2016_ACA,1,D,0,0.49802742,0.51299891,0.687933006,2.210044529,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,0,0,NA,0.97051812
kff16100721,kff16_aca,ACA,TN,2016,TN_2016_ACA,1,D,0,0.22935715,0.911035767,0.775957959,1.10344511,enroll_pct_of_uninsured2010,premium,1,0,0,0,3,1,0,1,1,3,0.433635756
kff16100724,kff16_aca,ACA,IL,2016,IL_2016_ACA,1,D,1,-0.351439313,1.207249242,0.582319055,-1.085564372,enroll_pct_of_uninsured2010,premium,NA,NA,0,NA,2,1,0,0,0,2,1.383504553
kff16100725,kff16_aca,ACA,ID,2016,ID_2016_ACA,0,D,0,0.7416814,0.93880578,1.143454491,NA,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,1,1,3,0.299415165
kff16100726,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,1,1,0,0,1,2,1.497075823
kff16100727,kff16_aca,ACA,NH,2016,NH_2016_ACA,0,D,2,0.844020552,1.142452545,1.351656596,-0.210468632,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,0,3,0.73305092
kff16100729,kff16_aca,ACA,FL,2016,FL_2016_ACA,1,D,0,1.310260077,0.911035767,1.511437123,-1.236817534,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,1,0,3,0.650453633
kff16100742,kff16_aca,ACA,OK,2016,OK_2016_ACA,1,D,0,-0.448477351,0.735159016,0.195066908,NA,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,0,0,3,1.09441405
kff16100743,kff16_aca,ACA,MT,2016,MT_2016_ACA,1,D,2,0.567147151,0.587052279,0.785352329,0.91473824,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,1,0,0,0,3,1.600322431
kff16100744,kff16_aca,ACA,ND,2016,ND_2016_ACA,0,D,0,0.49802742,0.51299891,0.687933006,2.210044529,enroll_pct_of_uninsured2010,premium,2,0,0,0,2,0,0,1,0,2,1.889412935
kff16100749,kff16_aca,ACA,OR,2016,OR_2016_ACA,0,D,3,-0.325605362,1.031372491,0.480225379,-0.353127875,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,0,3,0.412986434
kff16100758,kff16_aca,ACA,NC,2016,NC_2016_ACA,1,D,0,0.921560076,-0.033144684,0.604504801,-0.058846474,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,0,0,0,0,3,0.85694685
kff16100759,kff16_aca,ACA,OK,2016,OK_2016_ACA,1,D,0,-0.448477351,0.735159016,0.195066908,NA,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,0,1,3,0.268441182
kff16100760,kff16_aca,ACA,WY,2016,WY_2016_ACA,1,D,0,0.136634714,-0.718138345,-0.395672723,0.280194398,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,0,1,3,0.268441182
kff16100764,kff16_aca,ACA,NH,2016,NH_2016_ACA,0,D,2,0.844020552,1.142452545,1.351656596,-0.210468632,enroll_pct_of_uninsured2010,premium,1,1,1,1,3,0,1,0,0,2,2.415970638
kff16100765,kff16_aca,ACA,NV,2016,NV_2016_ACA,1,D,0,-0.928721778,0.920292438,-0.005735579,0.559495395,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,1,0,3,0.557531686
kff16100766,kff16_aca,ACA,AL,2016,AL_2016_ACA,1,D,0,0.11500959,0.818469056,0.635167208,1.104001475,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,0,1,3,0.268441182
kff16100770,kff16_aca,ACA,WV,2016,WV_2016_ACA,0,D,2,-0.97352458,0.244555448,-0.496012726,-0.117225286,enroll_pct_of_uninsured2010,premium,3,0,1,0,2,0,1,0,1,2,1.311231928
kff16100773,kff16_aca,ACA,WV,2016,WV_2016_ACA,1,D,2,-0.97352458,0.244555448,-0.496012726,-0.117225286,enroll_pct_of_uninsured2010,premium,2,0,1,0,2,1,0,0,0,3,0.722726259
kff16100780,kff16_aca,ACA,ID,2016,ID_2016_ACA,0,D,0,0.7416814,0.93880578,1.143454491,NA,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,1,1,3,0.402661773
kff16100783,kff16_aca,ACA,WA,2016,WA_2016_ACA,0,D,2,-0.428100678,1.281302611,0.580544495,-0.806315154,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,0,1,2,0.743375581
kff16100789,kff16_aca,ACA,ID,2016,ID_2016_ACA,1,D,0,0.7416814,0.93880578,1.143454491,NA,enroll_pct_of_uninsured2010,premium,2,0,0,0,2,1,0,0,0,3,0.97051812
kff16100794,kff16_aca,ACA,KY,2016,KY_2016_ACA,1,D,1,-0.938150625,1.151709216,0.145311748,-0.386992882,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,0,0,1,0,3,0.36136313
kff16100803,kff16_aca,ACA,PA,2016,PA_2016_ACA,0,D,2,0.579446329,1.160965887,1.184229304,-0.788020096,enroll_pct_of_uninsured2010,premium,3,0,1,0,2,1,0,0,0,2,1.156362015
kff16100808,kff16_aca,ACA,NH,2016,NH_2016_ACA,1,D,2,0.844020552,1.142452545,1.351656596,-0.210468632,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,0,1,1,1,3,0.402661773
kff16100809,kff16_aca,ACA,OH,2016,OH_2016_ACA,1,D,0,-0.715523442,1.086912518,0.252704401,0.977698853,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,0,0,2,0.97051812
kff16100819,kff16_aca,ACA,TN,2016,TN_2016_ACA,1,D,0,0.22935715,0.911035767,0.775957959,1.10344511,enroll_pct_of_uninsured2010,premium,1,0,0,0,3,1,0,0,0,3,0.474934399
kff16100825,kff16_aca,ACA,OR,2016,OR_2016_ACA,1,D,3,-0.325605362,1.031372491,0.480225379,-0.353127875,enroll_pct_of_uninsured2010,premium,1,1,1,1,3,0,1,0,0,3,0.37168779
kff16100836,kff16_aca,ACA,ID,2016,ID_2016_ACA,0,D,0,0.7416814,0.93880578,1.143454491,NA,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,1,1,3,0.268441182
kff16100847,kff16_aca,ACA,RI,2016,RI_2016_ACA,0,D,3,0.044456211,1.133195873,0.801310227,-2.33550213,enroll_pct_of_uninsured2010,premium,2,0,1,0,3,1,0,0,1,3,0.268441182
kff16100849,kff16_aca,ACA,ND,2016,ND_2016_ACA,1,D,0,0.49802742,0.51299891,0.687933006,2.210044529,enroll_pct_of_uninsured2010,premium,2,0,0,0,1,0,0,0,0,2,1.300907267
kff16100853,kff16_aca,ACA,WY,2016,WY_2016_ACA,1,D,0,0.136634714,-0.718138345,-0.395672723,0.280194398,enroll_pct_of_uninsured2010,premium,2,0,0,0,3,1,0,1,0,2,2.354022673
kff16100864,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,0,0,1,1,3,0.495583721
kff16100867,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,1,1,3,0.330389147
kff16100876,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,2,0,1,0,2,1,0,0,0,1,1.197660658
kff16100877,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,0,1,0,0,2,1.992659543
kff16100882,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,1,2,0.815648207
kff16100884,kff16_aca,ACA,SD,2016,SD_2016_ACA,0,D,0,-0.045027955,0.522255581,0.324720164,0.774872072,enroll_pct_of_uninsured2010,premium,2,0,0,0,2,1,0,0,0,1,2.415970638
kff16100885,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,3,0,1,0,2,1,0,1,1,2,0.629804312
kff16100887,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,2,0,0,0,0,1,0.898245494
kff16100890,kff16_aca,ACA,NY,2016,NY_2016_ACA,0,D,2,-1.129695056,-0.070171369,-0.816425539,-0.723814723,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,0,1,3,0.309739825
kff16100892,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,1,1,0,0,0,2,1.032466085
kff16100894,kff16_aca,ACA,SD,2016,SD_2016_ACA,1,D,0,-0.045027955,0.522255581,0.324720164,0.774872072,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,1,1,3,0.320064486
kff16100899,kff16_aca,ACA,AR,2016,AR_2016_ACA,0,D,0,-0.920349128,0.809212385,-0.075620813,1.331313704,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,0,0,0,1,1,0.278765843
kff16100905,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,1,1,3,0.402661773
kff16100907,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,3,0,0,1,0,2,0.629804312
kff16100909,kff16_aca,ACA,OH,2016,OH_2016_ACA,1,D,0,-0.715523442,1.086912518,0.252704401,0.977698853,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,0,0,0,0,2,0.97051812
kff16100918,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,2,1,0,0,1,2,0.794998885
kff16100919,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,1,1,3,1.146037354
kff16100927,kff16_aca,ACA,NA,2016,NA_2016_ACA,0,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,3,NA,NA,NA,3,1,0,0,0,3,0.960193459
kff16100935,kff16_aca,ACA,NC,2016,NC_2016_ACA,1,D,0,0.921560076,-0.033144684,0.604504801,-0.058846474,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,0,0,3,0.598830329
kff16100953,kff16_aca,ACA,LA,2016,LA_2016_ACA,0,D,2,0.014052687,0.300095475,0.213755945,-1.674739108,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,1,0,3,0.877596172
kff16100954,kff16_aca,ACA,VT,2016,VT_2016_ACA,0,D,3,2.428913375,-0.764421701,1.132570663,NA,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,1,0,0,0,3,0.743375581
kff16100959,kff16_aca,ACA,IL,2016,IL_2016_ACA,0,D,1,-0.351439313,1.207249242,0.582319055,-1.085564372,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,1,1,3,0.268441182
kff16100964,kff16_aca,ACA,MT,2016,MT_2016_ACA,1,D,2,0.567147151,0.587052279,0.785352329,0.91473824,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,1,0,1,0,2,0.650453633
kff16100967,kff16_aca,ACA,MA,2016,MA_2016_ACA,1,D,1,3.625959545,1.1887359,3.276064937,1.077930628,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,0,0,3,2.384996656
kff16100981,kff16_aca,ACA,OK,2016,OK_2016_ACA,1,D,0,-0.448477351,0.735159016,0.195066908,NA,enroll_pct_of_uninsured2010,premium,1,0,0,0,3,0,1,0,0,3,1.57967311
kff16100991,kff16_aca,ACA,CA,2016,CA_2016_ACA,1,D,3,-0.287638695,0.67961899,0.266715292,-0.242500367,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,0,1,3,0.474934399
kff16100995,kff16_aca,ACA,KY,2016,KY_2016_ACA,0,D,1,-0.938150625,1.151709216,0.145311748,-0.386992882,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,1,0,3,0.402661773
kff16100998,kff16_aca,ACA,AL,2016,AL_2016_ACA,1,D,0,0.11500959,0.818469056,0.635167208,1.104001475,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,0,1,0,0,1,1.404153875
kff16101001,kff16_aca,ACA,ME,2016,ME_2016_ACA,0,D,1,2.742578662,0.466715555,2.183701207,-1.485826499,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,0,0,3,1.238959302
kff16101009,kff16_aca,ACA,WV,2016,WV_2016_ACA,0,D,2,-0.97352458,0.244555448,-0.496012726,-0.117225286,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,1,2,0.764024903
kff16101011,kff16_aca,ACA,TN,2016,TN_2016_ACA,0,D,0,0.22935715,0.911035767,0.775957959,1.10344511,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,0,0,3,1.09441405
kff16101013,kff16_aca,ACA,ID,2016,ID_2016_ACA,1,D,0,0.7416814,0.93880578,1.143454491,NA,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,1,1,3,0.268441182
kff16101020,kff16_aca,ACA,ID,2016,ID_2016_ACA,0,D,0,0.7416814,0.93880578,1.143454491,NA,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,0,0,1,1,2,0.320064486
kff16101021,kff16_aca,ACA,KY,2016,KY_2016_ACA,1,D,1,-0.938150625,1.151709216,0.145311748,-0.386992882,enroll_pct_of_uninsured2010,premium,2,0,0,0,3,1,0,0,0,2,0.774349564
kff16101024,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,3,0,0,0,0,3,1.197660658
kff16101025,kff16_aca,ACA,NE,2016,NE_2016_ACA,0,D,1,1.164894659,0.494485568,1.129092679,0.540720551,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,0,1,2,0.557531686
kff16101027,kff16_aca,ACA,SC,2016,SC_2016_ACA,0,D,0,0.171257937,0.781442372,0.64824621,0.402181347,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,0,1,2,0.268441182
kff16101032,kff16_aca,ACA,ID,2016,ID_2016_ACA,0,D,0,0.7416814,0.93880578,1.143454491,NA,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,0,0,2,0.97051812
kff16101036,kff16_aca,ACA,AL,2016,AL_2016_ACA,0,D,0,0.11500959,0.818469056,0.635167208,1.104001475,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,0,0,2,1.610647092
kff16101041,kff16_aca,ACA,CA,2016,CA_2016_ACA,1,D,3,-0.287638695,0.67961899,0.266715292,-0.242500367,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,0,1,1,0,3,0.712401598
kff16101053,kff16_aca,ACA,NE,2016,NE_2016_ACA,1,D,1,1.164894659,0.494485568,1.129092679,0.540720551,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,0,0,3,0.671102955
kff16101061,kff16_aca,ACA,MO,2016,MO_2016_ACA,1,D,2,0.802067935,0.661105648,0.995587722,-0.371220639,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,0,0,0,1,2,1.311231928
kff16101065,kff16_aca,ACA,TN,2016,TN_2016_ACA,0,D,0,0.22935715,0.911035767,0.775957959,1.10344511,enroll_pct_of_uninsured2010,premium,NA,NA,0,NA,2,1,0,1,0,2,1.796490987
kff16101073,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,2,1,0,0,1,3,0.268441182
kff16101080,kff16_aca,ACA,RI,2016,RI_2016_ACA,1,D,3,0.044456211,1.133195873,0.801310227,-2.33550213,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,1,1,3,0.505908381
kff16101091,kff16_aca,ACA,CA,2016,CA_2016_ACA,1,D,3,-0.287638695,0.67961899,0.266715292,-0.242500367,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,0,3,0.743375581
kff16101100,kff16_aca,ACA,AL,2016,AL_2016_ACA,1,D,0,0.11500959,0.818469056,0.635167208,1.104001475,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,0,0,3,2.095906152
kff16101120,kff16_aca,ACA,ID,2016,ID_2016_ACA,1,D,0,0.7416814,0.93880578,1.143454491,NA,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,0,0,3,0.743375581
kff16101131,kff16_aca,ACA,AL,2016,AL_2016_ACA,0,D,0,0.11500959,0.818469056,0.635167208,1.104001475,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,0,1,3,0.268441182
kff16101147,kff16_aca,ACA,MT,2016,MT_2016_ACA,0,D,2,0.567147151,0.587052279,0.785352329,0.91473824,enroll_pct_of_uninsured2010,premium,3,0,1,0,2,1,0,1,1,2,0.671102955
kff16101165,kff16_aca,ACA,RI,2016,RI_2016_ACA,1,D,3,0.044456211,1.133195873,0.801310227,-2.33550213,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,0,1,0,0,3,2.364347334
kff16101168,kff16_aca,ACA,NA,2016,NA_2016_ACA,0,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,3,NA,NA,NA,3,1,0,0,1,3,0.268441182
kff16101173,kff16_aca,ACA,WA,2016,WA_2016_ACA,1,D,2,-0.428100678,1.281302611,0.580544495,-0.806315154,enroll_pct_of_uninsured2010,premium,2,0,1,0,2,1,0,0,0,2,1.373179893
kff16101177,kff16_aca,ACA,AR,2016,AR_2016_ACA,1,D,0,-0.920349128,0.809212385,-0.075620813,1.331313704,enroll_pct_of_uninsured2010,premium,3,1,0,0,1,1,0,1,1,2,0.547207025
kff16101180,kff16_aca,ACA,OR,2016,OR_2016_ACA,0,D,3,-0.325605362,1.031372491,0.480225379,-0.353127875,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,0,3,0.289090504
kff16101182,kff16_aca,ACA,NA,2016,NA_2016_ACA,0,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,3,NA,NA,NA,3,1,0,1,1,3,0.36136313
kff16101191,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,3,0,1,0,2,1,0,1,1,3,0.495583721
kff16101193,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,0,0,1,1,3,1.042790746
kff16101202,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,0,3,0.712401598
kff16101206,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,1,0,0,0,3,0.402661773
kff16101222,kff16_aca,ACA,NE,2016,NE_2016_ACA,0,D,1,1.164894659,0.494485568,1.129092679,0.540720551,enroll_pct_of_uninsured2010,premium,2,0,0,0,2,1,0,0,0,NA,0.97051812
kff16101228,kff16_aca,ACA,NJ,2016,NJ_2016_ACA,1,D,1,-0.137533461,0.494485568,0.242881049,-2.774500153,enroll_pct_of_uninsured2010,premium,1,0,0,0,3,0,0,1,0,3,1.104738711
kff16101236,kff16_aca,ACA,OH,2016,OH_2016_ACA,1,D,0,-0.715523442,1.086912518,0.252704401,0.977698853,enroll_pct_of_uninsured2010,premium,1,0,0,0,3,1,0,1,0,2,1.82746497
kff16101238,kff16_aca,ACA,OR,2016,OR_2016_ACA,0,D,3,-0.325605362,1.031372491,0.480225379,-0.353127875,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,1,0,0,0,2,1.115063371
kff16101240,kff16_aca,ACA,MN,2016,MN_2016_ACA,0,D,2,-0.70701391,1.160965887,0.308882705,0.131979773,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,0,2,1.693244379
kff16101244,kff16_aca,ACA,MT,2016,MT_2016_ACA,1,D,2,0.567147151,0.587052279,0.785352329,0.91473824,enroll_pct_of_uninsured2010,premium,3,0,1,0,1,1,0,1,0,3,0.299415165
kff16101247,kff16_aca,ACA,MN,2016,MN_2016_ACA,1,D,2,-0.70701391,1.160965887,0.308882705,0.131979773,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,1,3,0.320064486
kff16101256,kff16_aca,ACA,RI,2016,RI_2016_ACA,0,D,3,0.044456211,1.133195873,0.801310227,-2.33550213,enroll_pct_of_uninsured2010,premium,1,1,1,1,3,1,0,0,0,2,2.323048691
kff16101263,kff16_aca,ACA,IL,2016,IL_2016_ACA,0,D,1,-0.351439313,1.207249242,0.582319055,-1.085564372,enroll_pct_of_uninsured2010,premium,1,0,0,0,3,1,0,0,1,3,0.268441182
kff16101286,kff16_aca,ACA,OR,2016,OR_2016_ACA,0,D,3,-0.325605362,1.031372491,0.480225379,-0.353127875,enroll_pct_of_uninsured2010,premium,3,0,1,0,2,1,0,0,1,3,0.268441182
kff16101290,kff16_aca,ACA,MA,2016,MA_2016_ACA,1,D,1,3.625959545,1.1887359,3.276064937,1.077930628,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,0,0,3,0.516233042
kff16101292,kff16_aca,ACA,RI,2016,RI_2016_ACA,0,D,3,0.044456211,1.133195873,0.801310227,-2.33550213,enroll_pct_of_uninsured2010,premium,2,0,1,0,2,1,0,0,0,2,2.343698012
